"","age","stems_n","basal_area","basal_area_prop","dbh","height","height_rel","crown_length","crown_width","volume","volume_mai","volume_change","volume_cum","var_2_14","var_2_15"
"1",0,2900,0.553762219971001,1,1.55925706972943,5.66365463726999,1,4.20910905562516,2.68275094465908,0.632911392405063,Inf,0,0.632911392405063,0,0
"2",0.0833333333333333,2900,0.562437205930137,1,1.57142291321032,5.68454984981684,1,4.21015284116337,2.68273304458051,0.644166137289213,7.72999364747056,0.0112547448841502,0.644166137289213,0,0
"3",0.166666666666667,2900,0.562437205930137,1,1.57142291321032,5.68454984981684,1,4.21015284116337,2.68273304458051,0.688177720124442,4.12906632074665,0.0440115828352288,0.688177720124442,0,0
"4",0.25,2900,0.56971982288149,1,1.58156383522385,5.70190223895576,1,4.21101693466762,2.68271822952273,0.741677805422022,2.96671122168809,0.0535000852975793,0.741677805422022,0,0
"5",0.333333333333333,2900,0.580180121966574,1,1.59601688939799,5.72653235764284,1,4.21223923396654,2.68269727828461,0.800168820647537,2.40050646194261,0.0584910152255159,0.800168820647537,0,0
"6",0.416666666666667,2900,0.587335402908291,1,1.6058284583399,5.74318588784292,1,4.2130629100858,2.68268316330389,0.853758938471226,2.04902145233094,0.0535901178236886,0.853758938471226,0,0
"7",0.5,2900,0.838467240694723,1,1.91866480844515,6.24854965190111,1,4.23705444635158,2.68227326940029,1.33999713567635,2.6799942713527,0.486238197205123,1.33999713567635,0,0
"8",0.583333333333333,2900,1.20278401102167,1,2.29799925453005,6.80618069487784,1,4.26151154625764,2.68185786732044,2.1076120669421,3.61304925761502,0.767614931265747,2.1076120669421,0,0
"9",0.666666666666667,2900,1.63465952628898,1,2.67898150408555,7.31929677466575,1,4.28241786335003,2.68150471124583,3.10863042796626,4.66294564194939,1.00101836102416,3.10863042796626,0,0
"10",0.75,2900,1.89920333968017,1,2.88763164814574,7.58407631623574,1,4.29267677748306,2.68133206146388,3.8279233104892,5.10389774731894,0.719292882522947,3.8279233104892,0,0
"11",0.833333333333333,2900,2.0691133429424,1,3.01403437412008,7.73960511983484,1,4.29854808429572,2.68123344233938,4.37153253591885,5.24583904310262,0.54360922542965,4.37153253591885,0,0
"12",0.916666666666667,2900,2.19655668357286,1,3.10546949718924,7.84998015724494,1,4.30264842101797,2.68116465183188,4.83716938798331,5.27691205961816,0.465636852064457,4.83716938798331,0,0
"13",1,2900,2.28259068155981,1,3.16570236245883,7.92175778920512,1,4.30528614071611,2.6811204349234,5.21399432543867,5.21399432543867,0.376824937455357,5.21399432543867,0,0
"14",1.08333333333333,2900,2.30220167123715,1,3.17927242131547,7.93782937085519,1,4.30587369184699,2.68111058941123,5.42318221012264,5.00601434780551,0.209187884683969,5.42318221012264,0,0
"15",1.16666666666667,2900,2.30486687661767,1,3.18111217391386,7.94000548531386,1,4.30595316178484,2.68110925785051,5.58435773687561,4.78659234589338,0.161175526752972,5.58435773687561,0,0
"16",1.25,2900,2.30486687661767,1,3.18111217391386,7.94000548531386,1,4.30595316178484,2.68110925785051,5.7340277756711,4.58722222053688,0.149670038795489,5.7340277756711,0,0
"17",1.33333333333333,2900,2.3188571620329,1,3.19075206619938,7.95139702818018,1,4.30636884049433,2.68110229334571,5.91992129430448,4.43994097072836,0.185893518633385,5.91992129430448,0,0
"18",1.41666666666667,2900,2.34202762591377,1,3.20665374397451,7.97014867291913,1,4.3070518820501,2.68109085079896,6.130897808173,4.32769257047506,0.210976513868514,6.130897808173,0,0
"19",1.5,2900,2.52531135579809,1,3.32976455652651,8.11369778344469,1,4.31223165068233,2.6810041381357,6.82997715630809,4.5533181042054,0.699079348135097,6.82997715630809,0,0
"20",1.58333333333333,2900,2.95741306958186,1,3.60339651546195,8.42306580262012,1,4.3231102255719,2.68082237147341,8.34657846742941,5.27152324258699,1.51660131112131,8.34657846742941,0,0
"21",1.66666666666667,2900,3.23774254306969,1,3.77031135683525,8.60573487416539,1,4.32935986233802,2.68071816058111,9.43971519503488,5.66382911702093,1.09313672760547,9.43971519503488,0,0
"22",1.75,2900,3.24601585021631,1,3.77512536571596,8.61093946044649,1,4.32953610725902,2.68071522398798,9.65263908704598,5.51579376402627,0.212923892011098,9.65263908704598,0,0
"23",1.83333333333333,2900,3.54162974597903,1,3.94328020500439,8.79059349494818,1,4.33555969613934,2.6806149326669,10.8543926359223,5.92057780141215,1.2017535488763,10.8543926359223,0,0
"24",1.91666666666667,2900,3.67032495242818,1,4.01428607078544,8.86524276938953,1,4.33802889359212,2.68057386246004,11.5040619225186,6.00211926392273,0.649669286596287,11.5040619225186,0,0
"25",2,2900,3.72526999633519,1,4.04422153692881,8.89650594371706,1,4.33905723857353,2.68055676505929,11.8984675974306,5.9492337987153,0.394405674912043,11.8984675974306,0,0
"26",2.08333333333333,2900,3.73730332834646,1,4.05074807382356,8.90330576428138,1,4.33928045992765,2.68055305430095,12.1360302467451,5.82529451843766,0.237562649314516,12.1360302467451,0,0
"27",2.16666666666667,2900,3.74408252943226,1,4.05442029301641,8.90712921503896,1,4.3394059045657,2.6805509690366,12.3498322650517,5.69992258387003,0.213802018306602,12.3498322650517,0,0
"28",2.25,2900,3.74408252943226,1,4.05442029301641,8.90712921503896,1,4.3394059045657,2.6805509690366,12.533292796281,5.57035235390267,0.183460531229272,12.533292796281,0,0
"29",2.33333333333333,2900,3.75088392643151,1,4.05810119612631,8.91095987913928,1,4.33953153551379,2.68054888073726,12.7377182571239,5.45902211019595,0.204425460842879,12.7377182571239,0,0
"30",2.41666666666667,2900,3.81043309920601,1,4.09018762905068,8.94427464156195,1,4.34062201173114,2.68053075691364,13.1439209918387,5.43886385869186,0.40620273471478,13.1439209918387,0,0
"31",2.5,2900,4.01347651116614,1,4.19774857768206,9.05496138307476,1,4.34421806348396,2.68047102329025,14.1229443487206,5.64917773948825,0.979023356881978,14.1229443487206,0,0
"32",2.58333333333333,2900,4.416089476656,1,4.40326671603342,9.26237693306236,1,4.35084766493502,2.6803610326796,15.9370503057819,6.16918076352847,1.81410595706124,15.9370503057819,0,0
"33",2.66666666666667,2900,4.93536598810476,1,4.65495773638187,9.5095692917269,1,4.35857014832754,2.68023312704524,18.2954714261438,6.86080178480394,2.35842112036197,18.2954714261438,0,0
"34",2.75,2900,4.96824528811515,1,4.67043761072527,9.52454017578589,1,4.35903181565094,2.68022548793418,18.6463611323103,6.78049495720374,0.350889706166431,18.6463611323103,0,0
"35",2.83333333333333,2900,5.32959612877749,1,4.83730209351598,9.68428856495918,1,4.36391638174952,2.68014471491753,20.4152330017374,7.20537635355437,1.76887186942711,20.4152330017374,0,0
"36",2.91666666666667,2900,5.38661704182304,1,4.86311019718788,9.70873562459064,1,4.36465725127114,2.68013247173078,20.8830414663002,7.15989993130292,0.4678084645628,20.8830414663002,0,0
"37",3,2900,5.42509403869925,1,4.88044806559347,9.72512082880619,1,4.36515283255163,2.68012428322865,21.2676957129797,7.08923190432656,0.384654246679499,21.2676957129797,0,0
"38",3.08333333333333,2900,5.44240363122724,1,4.88822777306091,9.73246310891882,1,4.3653746520241,2.68012061840912,21.5547074473484,6.99071592886974,0.287011734368686,21.5547074473484,0,0
"39",3.16666666666667,2900,5.44269042224545,1,4.88835656554372,9.73258460806715,1,4.36537832135255,2.68012055778744,21.7600758867162,6.8716029115946,0.205368439367852,21.7600758867162,0,0
"40",3.25,2900,5.44269042224545,1,4.88835656554372,9.73258460806715,1,4.36537832135255,2.68012055778744,21.9583465621905,6.75641432682785,0.198270675474287,21.9583465621905,0,0
"41",3.33333333333333,2900,5.46312752138746,1,4.89752576422198,9.74123024364522,1,4.36563931378204,2.68011624601535,22.2453140610967,6.673594218329,0.28696749890614,22.2453140610967,0,0
"42",3.41666666666667,2900,5.50524744535837,1,4.91636912213267,9.75897094551778,1,4.36617419014177,2.68010741032191,22.629479503473,6.6232622936994,0.384165442376307,22.629479503473,0,0
"43",3.5,2900,5.69747071843266,1,5.00146358673342,9.83864380584229,1,4.36856517404628,2.68006792692728,23.7190284474614,6.77686527070324,1.08954894398839,23.7190284474614,0,0
"44",3.58333333333333,2900,6.20545689747742,1,5.21966874163161,10.0397441098657,1,4.37452081066961,2.67996967521642,26.3360211091877,7.34958728628495,2.61699266172638,26.3360211091877,0,0
"45",3.66666666666667,2900,6.32937441110336,1,5.27152722508624,10.0868833916525,1,4.37590074635643,2.67994692965389,27.1368103223956,7.40094826974426,0.800789213207867,27.1368103223956,0,0
"46",3.75,2900,6.5767849812806,1,5.37356964586323,10.1789325755389,1,4.3785781031216,2.67990281962393,28.5494095763165,7.61317588701772,1.41259925392086,28.5494095763165,0,0
"47",3.83333333333333,2900,6.62900077814123,1,5.39485896134315,10.198020708427,1,4.3791304754871,2.67989372261682,29.0091377210272,7.5676011446158,0.459728144710763,29.0091377210272,0,0
"48",3.91666666666667,2900,6.66329035749337,1,5.40879385499949,10.2104933662527,1,4.3794908885772,2.6798877876176,29.3773033993967,7.50058810197362,0.368165678369454,29.3773033993967,0,0
"49",4,2900,6.72305633136829,1,5.43299662708074,10.2321163386509,1,4.38011473961129,2.67987751571496,29.8705503450316,7.46763758625791,0.493246945634969,29.8705503450316,0,0
"50",4.08333333333333,2900,6.74109008796764,1,5.44027841373694,10.2386120290854,1,4.38030190861455,2.67987443421169,30.1507413099383,7.38385501467877,0.280190964906673,30.1507413099383,0,0
"51",4.16666666666667,2900,6.74109008796764,1,5.44027841373694,10.2386120290854,1,4.38030190861455,2.67987443421169,30.3346698265441,7.28032075837058,0.183928516605761,30.3346698265441,0,0
"52",4.25,2900,6.74109008796764,1,5.44027841373694,10.2386120290854,1,4.38030190861455,2.67987443421169,30.5133622553123,7.17961464830877,0.178692428768208,30.5133622553123,0,0
"53",4.33333333333333,2900,6.74625711809683,1,5.44236299483534,10.2404707294249,1,4.38035544545045,2.67987355281959,30.7136412205973,7.08776335859938,0.200278965285047,30.7136412205973,0,0
"54",4.41666666666667,2900,6.75108941219708,1,5.44431180810724,10.2422080346766,1,4.3804054775048,2.67987272913771,30.9075361836998,6.99793272083769,0.193894963102448,30.9075361836998,0,0
"55",4.5,2900,7.0039846122305,1,5.54534603809544,10.3318327619379,1,4.38297587224192,2.67983042550747,32.3948017898098,7.19884484217997,1.48726560611007,32.3948017898098,0,0
"56",4.58333333333333,2900,7.3355344294258,1,5.67507937544115,10.4456649057079,1,4.38621070949623,2.67977722265484,34.3143413579256,7.48676538718378,1.9195395681158,34.3143413579256,0,0
"57",4.66666666666667,2900,7.71513909543006,1,5.82006641393294,10.5712726412903,1,4.38974224448779,2.67971918604833,36.5150427302433,7.82465201362355,2.2007013723176,36.5150427302433,0,0
"58",4.75,2900,8.05701954589752,1,5.9476207637147,10.6804230418963,1,4.3927794340935,2.67966931176052,38.5391875987487,8.11351317868394,2.02414486850547,38.5391875987487,0,0
"59",4.83333333333333,2900,8.12070376774973,1,5.97108006368995,10.7003630178141,1,4.39333114920467,2.67966025573881,39.0650973100303,8.08243392621316,0.525909711281571,39.0650973100303,0,0
"60",4.91666666666667,2900,8.13658453399204,1,5.9769157039761,10.7053167999437,1,4.3934680656813,2.67965800853048,39.3272949206483,7.99877184826745,0.26219761061801,39.3272949206483,0,0
"61",5,2900,8.21122473668473,1,6.00426746058497,10.7285014230628,1,4.39410807587949,2.67964750500521,39.9089707001283,7.98179414002567,0.58167577948003,39.9089707001283,0,0
"62",5.08333333333333,2900,8.22779938352847,1,6.01032431848793,10.7336279778128,1,4.39424941996533,2.67964518554899,40.1681439427085,7.90192995594266,0.259173242580211,40.1681439427085,0,0
"63",5.16666666666667,2900,8.23659615116032,1,6.01353643509473,10.7363456262833,1,4.39432432263549,2.67964395642736,40.3800787847501,7.81549911962905,0.211934842041565,40.3800787847501,0,0
"64",5.25,2900,8.23775595137808,1,6.01395980509098,10.7367037663967,1,4.39433419222208,2.67964379447316,40.5451377303351,7.72288337720668,0.165058945584953,40.5451377303351,0,0
"65",5.33333333333333,2900,8.24072165275631,1,6.01504226031378,10.7376193841873,1,4.39435942332241,2.6796433804471,40.715849018015,7.63422169087782,0.170711287679993,40.715849018015,0,0
"66",5.41666666666667,2900,8.34016117337347,1,6.0512247304154,10.7681753618453,1,4.39520028629007,2.67962958382528,41.4252420721362,7.64773699793284,0.709393054121144,41.4252420721362,0,0
"67",5.5,2900,8.52988397945482,1,6.11966462717179,10.8257108479116,1,4.39677756962159,2.6796037115531,42.6467418958644,7.75395307197534,1.22149982372817,42.6467418958644,0,0
"68",5.58333333333333,2900,9.02380919853216,1,6.29435179599765,10.9710481995707,1,4.40072730836146,2.67953896554794,45.6143732073276,8.1697384848945,2.96763131146324,45.6143732073276,0,0
"69",5.66666666666667,2900,9.03893780613869,1,6.2996258935653,10.9754029569047,1,4.40084490016347,2.67953703884179,45.8536202237177,8.09181533359724,0.239247016390109,45.8536202237177,0,0
"70",5.75,2900,9.50611584488455,1,6.46037327013832,11.1072213906333,1,4.40438396381178,2.67947907707879,48.7070812443186,8.47079673814237,2.85346102060092,48.7070812443186,0,0
"71",5.83333333333333,2900,9.76649512781465,1,6.54825267785316,11.1785564475352,1,4.40628286601294,2.67944799711899,50.3798309234843,8.63654244402588,1.67274967916567,50.3798309234843,0,0
"72",5.91666666666667,2900,9.9119096702595,1,6.59682142748319,11.2177655152076,1,4.4073217832405,2.67943099863813,51.3865395454229,8.68504893725458,1.00670862193864,51.3865395454229,0,0
"73",6,2900,9.96879541283503,1,6.61572435404879,11.2329845820391,1,4.40772412854795,2.67942441667905,51.8729225375549,8.64548708959248,0.486382992131915,51.8729225375549,0,0
"74",6.08333333333333,2900,9.99450501401725,1,6.62424986312413,11.2398411266878,1,4.40790522839685,2.67942145427149,52.1725951590102,8.57631701244003,0.299672621455287,52.1725951590102,0,0
"75",6.16666666666667,2900,10.0001643706706,1,6.62612507790365,11.241348623977,1,4.40794503165117,2.67942080319184,52.349922630132,8.48917664272411,0.177327471121892,52.349922630132,0,0
"76",6.25,2900,10.0061050432558,1,6.62809293532116,11.2429303559106,1,4.40798678961062,2.67942012014468,52.5250146707625,8.404002347322,0.175092040630439,52.5250146707625,0,0
"77",6.33333333333333,2900,10.0066988555373,1,6.62828960448361,11.2430884218169,1,4.40799096227303,2.67942005189159,52.6644039625078,8.31543220460649,0.13938929174531,52.6644039625078,0,0
"78",6.41666666666667,2900,10.0682720990847,1,6.64865093446745,11.2594397903745,1,4.40842231439215,2.6794129965345,53.1649254355435,8.28544292501977,0.500521473035732,53.1649254355435,0,0
"79",6.5,2900,10.3161072993102,1,6.7299832862163,11.3244931411686,1,4.41013266775493,2.67938502832987,54.7840666429291,8.42831794506601,1.61914120738555,54.7840666429291,0,0
"80",6.58333333333333,2900,10.6872552768329,1,6.84997760916715,11.419719295431,1,4.41261985850294,2.67934437692018,57.1586365807247,8.68232454390755,2.37456993779562,57.1586365807247,0,0
"81",6.66666666666667,2900,10.8629088006305,1,6.90604059776368,11.46390936206,1,4.41376748458994,2.67932562769951,58.3579318964638,8.75368978446957,1.1992953157391,58.3579318964638,0,0
"82",6.75,2900,11.2449927336558,1,7.02644498008838,11.5581810380263,1,4.41620201509231,2.67928587038192,60.8251694584849,9.01113621607184,2.46723756202111,60.8251694584849,0,0
"83",6.83333333333333,2900,11.5322040733021,1,7.11561136108168,11.6274480287499,1,4.41797903439662,2.67925686481687,62.7239925703495,9.17912086395358,1.89882311186458,62.7239925703495,0,0
"84",6.91666666666667,2900,11.7003546276894,1,7.16729983241752,11.667392120806,1,4.41899930215011,2.67924021681384,63.8946034048168,9.23777398623858,1.17061083446735,63.8946034048168,0,0
"85",7,2900,11.7917888615952,1,7.19525032029396,11.6889287181742,1,4.41954804743189,2.67923126441121,64.5909845452322,9.22728350646175,0.696381140415397,64.5909845452322,0,0
"86",7.08333333333333,2900,11.8025335681043,1,7.19852773860678,11.6914511709247,1,4.41961225698034,2.67923021695109,64.7840485439862,9.14598332385688,0.193063998753999,64.7840485439862,0,0
"87",7.16666666666667,2900,11.8038368997545,1,7.19892518759455,11.6917570249645,1,4.41962004167888,2.67923008995919,64.9149008977551,9.05789314852396,0.130852353768844,64.9149008977551,0,0
"88",7.25,2900,11.8156934726216,1,7.20253982402822,11.6945382349521,1,4.41969082124379,2.67922893534159,65.1082266892106,8.98044506058077,0.193325791455493,65.1082266892106,0,0
"89",7.33333333333333,2900,11.8320871041972,1,7.20753465810265,11.6983802021882,1,4.41978857041168,2.67922734080368,65.3268362060597,8.90820493718996,0.218609516849099,65.3268362060597,0,0
"90",7.41666666666667,2900,11.9102930551258,1,7.23131506740688,11.7166526277404,1,4.42025305676102,2.67921976434308,65.9303828472504,8.88948982210118,0.603546641190746,65.9303828472504,0,0
"91",7.5,2900,12.078578957092,1,7.28222312833946,11.7556634386009,1,4.42124245763384,2.67920362847399,67.0999605292787,8.94666140390382,1.16957768202825,67.0999605292787,0,0
"92",7.58333333333333,2900,12.4903287660938,1,7.40530576556948,11.8493927395829,1,4.42360718018739,2.67916507787602,69.8128776205845,9.20609375216499,2.71291709130588,69.8128776205845,0,0
"93",7.66666666666667,2900,12.9747503729554,1,7.54754247643861,11.9566928878029,1,4.42629296216823,2.67912131890542,73.0059493294796,9.52251512993212,3.19307170889506,73.0059493294796,0,0
"94",7.75,2900,13.0196996524197,1,7.56060489640577,11.9664933358669,1,4.4265371512221,2.67911734172867,73.404877850202,9.47159714196154,0.39892852072235,73.404877850202,0,0
"95",7.83333333333333,2900,13.3242953955401,1,7.64853373397288,12.0322338461709,1,4.42817034339613,2.67909074725332,75.467015018119,9.63408702358966,2.06213716791702,75.467015018119,0,0
"96",7.91666666666667,2900,13.4607646977841,1,7.68760262916767,12.0613163029511,1,4.42889018549787,2.67907902873029,76.4539409816568,9.65733991347244,0.986925963537843,76.4539409816568,0,0
"97",8,2900,13.5231182491856,1,7.70538748399001,12.0745293931935,1,4.42921669811438,2.67907371397936,76.9629381277523,9.62036726596903,0.508997146095439,76.9629381277523,0,0
"98",8.08333333333333,2900,13.5506669122516,1,7.71323201812187,12.0803523156482,1,4.42936048431249,2.67907137365274,77.2452163270283,9.55610923633339,0.282278199276021,77.2452163270283,0,0
"99",8.16666666666667,2900,13.5594363737661,1,7.71572746545587,12.0822040089219,1,4.42940619487452,2.67907062966412,77.4034728146645,9.47797626302015,0.158256487636265,77.4034728146645,0,0
"100",8.25,2900,13.5701614518079,1,7.71877830842253,12.0844673935633,1,4.42946205950098,2.67906972041787,77.5716659071566,9.40262617056444,0.168193092492047,77.5716659071566,0,0
"101",8.33333333333333,2900,13.5719802934951,1,7.71929557438929,12.084851100448,1,4.42947152914733,2.67906956629216,77.6794236151898,9.32153083382278,0.107757708033247,77.6794236151898,0,0
"102",8.41666666666667,2900,13.6457467747233,1,7.74024511969329,12.1003800779349,1,4.42985453947991,2.67906333279077,78.2521659104329,9.29728703886331,0.572742295243017,78.2521659104329,0,0
"103",8.5,2900,13.8078830495139,1,7.78609342207782,12.1342884287342,1,4.4306892720715,2.67904974941718,79.3996927348765,9.34114032175018,1.14752682444369,79.3996927348765,0,0
"104",8.58333333333333,2900,14.1329332862822,1,7.87720621331349,12.2013629011293,1,4.43233407702889,2.67902299164827,81.6146638094498,9.5085045214893,2.21497107457327,81.6146638094498,0,0
"105",8.66666666666667,2900,14.6830474050972,1,8.02904996977028,12.3122448438294,1,4.43503472788329,2.67897907943411,85.319750581339,9.84458660553912,3.70508677188921,85.319750581339,0,0
"106",8.75,2900,14.7493543498378,1,8.04715867934742,12.3253945940599,1,4.43535349844281,2.67897389808028,85.8480678090221,9.81120774960252,0.528317227683047,85.8480678090221,0,0
"107",8.83333333333333,2900,14.8491522078709,1,8.07433733682898,12.3451013553552,1,4.43583062785435,2.67896614344779,86.5964060527191,9.80336672294933,0.748338243696992,86.5964060527191,0,0
"108",8.91666666666667,2900,15.0172528751644,1,8.11991171419869,12.3780683506287,1,4.43662722096141,2.67895319858214,87.7968139142049,9.84637165392952,1.20040786148583,87.7968139142049,0,0
"109",9,2900,15.1068620395661,1,8.14410176735127,12.3955270860336,1,4.43704828144406,2.67894635719315,88.4771262052576,9.83079180058418,0.680312291052743,88.4771262052576,0,0
"110",9.08333333333333,2900,15.1319957256325,1,8.15087373064006,12.400409738579,1,4.4371659396821,2.67894444560176,88.72778276807,9.7681962680444,0.250656562812367,88.72778276807,0,0
"111",9.16666666666667,2900,15.1367855927925,1,8.15216366337785,12.4013395508016,1,4.43718834065227,2.67894408165948,88.840995796651,9.69174499599829,0.113213028581001,88.840995796651,0,0
"112",9.25,2900,15.1387974937944,1,8.15270541648595,12.4017300354136,1,4.43719774771281,2.67894392882616,88.9334459864768,9.61442659313262,0.0924501898257688,88.9334459864768,0,0
"113",9.33333333333333,2900,15.15426394489,1,8.15686893180112,12.4047305569396,1,4.43727002326019,2.67894275460103,89.1133801398464,9.54786215784068,0.179934153369601,89.1133801398464,0,0
"114",9.41666666666667,2900,15.2250268314646,1,8.17589101522939,12.418428965347,1,4.43759977888604,2.67893739747339,89.6604863150844,9.5214675732833,0.547106175238014,89.6604863150844,0,0
"115",9.5,2900,15.4627051662189,1,8.23946091382697,12.4640864184995,1,4.43869642574667,2.67891958456198,91.3235794805718,9.61300836637598,1.66309316548744,91.3235794805718,0,0
"116",9.58333333333333,2900,15.8400414217269,1,8.33938869953333,12.53548389981,1,4.44040383491757,2.6788918599896,93.9289116670823,9.80127773917381,2.60533218651052,93.9289116670823,0,0
"117",9.66666666666667,2900,16.036096235074,1,8.39083898378194,12.5720691284985,1,4.44127522757206,2.67887771470703,95.3213475709801,9.86082905906691,1.39243590389775,95.3213475709801,0,0
"118",9.75,2900,16.0963893721728,1,8.40659828563032,12.5832516128898,1,4.44154110182309,2.67887339934826,95.7991191211518,9.82555067909249,0.47777155017171,95.7991191211518,0,0
"119",9.83333333333333,2900,16.4284858281166,1,8.49287689646102,12.6442786076895,1,4.44298820548974,2.67884991631025,98.1143153544613,9.97772698519945,2.31519623330945,98.1143153544613,0,0
"120",9.91666666666667,2900,16.4922697792063,1,8.50934781377562,12.6558917562791,1,4.44326284453041,2.67884546046102,98.6155329677752,9.94442349254876,0.501217613313926,98.6155329677752,0,0
"121",10,2900,16.5508330056765,1,8.52444256007064,12.6665242257246,1,4.44351408548573,2.67884138447901,99.0801634042216,9.90801634042216,0.464630436446384,99.0801634042216,0,0
"122",10.0833333333333,2900,16.5599102470664,1,8.52677983869094,12.6681696770043,1,4.44355294925778,2.6788407539977,99.207356037824,9.83874605333792,0.127192633602434,99.207356037824,0,0
"123",10.1666666666667,2900,16.5600788334088,1,8.526823241552,12.6682002305063,1,4.44355367085379,2.67884074229141,99.2722067097166,9.76447934849671,0.0648506718925859,99.2722067097166,0,0
"124",10.25,2900,16.5609252831144,1,8.52704115823188,12.6683536320072,1,4.44355729378255,2.67884068351746,99.3398560372011,9.69169327192206,0.0676493274845313,99.3398560372011,0,0
"125",10.3333333333333,2900,16.593231824839,1,8.5353542502861,12.674204057523,1,4.4436954344901,2.678838442529,99.619898336787,9.64063532291487,0.280042299585929,99.619898336787,0,0
"126",10.4166666666667,2900,16.6431480571339,1,8.54818275756622,12.6832263735416,1,4.4439083535907,2.6788349885877,100.018538741775,9.60177971921043,0.398640404988285,100.018538741775,0,0
"127",10.5,2900,16.7945814535682,1,8.58698398362647,12.7104720781842,1,4.44455047306936,2.67882457325207,101.108787860186,9.62940836763673,1.09024911841031,101.108787860186,0,0
"128",10.5833333333333,2900,17.2112593840262,1,8.69285399338207,12.7844847664937,1,4.44628832582023,2.67879639260206,104.015639109001,9.82824936463001,2.90685124881531,104.015639109001,0,0
"129",10.6666666666667,2900,17.6719426910375,1,8.80842391937372,12.8647391188649,1,4.44816216375232,2.67876601951568,107.235978308076,10.0533729663821,3.2203391990749,107.235978308076,0,0
"130",10.75,2900,17.6799952804594,1,8.81043056188334,12.8661276676862,1,4.44819448856753,2.67876549567723,107.347443155463,9.9858086656245,0.111464847387495,107.347443155463,0,0
"131",10.8333333333333,2900,17.7493778618461,1,8.82770126387003,12.878071709101,1,4.44847240639034,2.67876099205275,107.879967253741,9.95815082342223,0.532524098277463,107.879967253741,0,0
